,Page,page_link,vote_link
2,517.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=517,https://congresovisible.uniandes.edu.co/votaciones/11368/
3,517.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=517,https://congresovisible.uniandes.edu.co/votaciones/11369/
4,517.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=517,https://congresovisible.uniandes.edu.co/votaciones/11370/
0,518.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=518,https://congresovisible.uniandes.edu.co/votaciones/11371/
1,518.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=518,https://congresovisible.uniandes.edu.co/votaciones/11372/
2,518.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=518,https://congresovisible.uniandes.edu.co/votaciones/11373/
3,518.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=518,https://congresovisible.uniandes.edu.co/votaciones/11644/
4,518.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=518,https://congresovisible.uniandes.edu.co/votaciones/11645/
0,519.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=519,https://congresovisible.uniandes.edu.co/votaciones/11635/
1,519.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=519,https://congresovisible.uniandes.edu.co/votaciones/11637/
2,519.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=519,https://congresovisible.uniandes.edu.co/votaciones/11638/
3,519.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=519,https://congresovisible.uniandes.edu.co/votaciones/11639/
4,519.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=519,https://congresovisible.uniandes.edu.co/votaciones/11640/
0,520.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=520,https://congresovisible.uniandes.edu.co/votaciones/11641/
1,520.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=520,https://congresovisible.uniandes.edu.co/votaciones/11642/
2,520.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=520,https://congresovisible.uniandes.edu.co/votaciones/11643/
3,520.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=520,https://congresovisible.uniandes.edu.co/votaciones/11646/
4,520.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=520,https://congresovisible.uniandes.edu.co/votaciones/11695/
0,521.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=521,https://congresovisible.uniandes.edu.co/votaciones/11696/
1,521.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=521,https://congresovisible.uniandes.edu.co/votaciones/11698/
2,521.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=521,https://congresovisible.uniandes.edu.co/votaciones/11699/
3,521.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=521,https://congresovisible.uniandes.edu.co/votaciones/11700/
4,521.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=521,https://congresovisible.uniandes.edu.co/votaciones/11701/
0,522.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=522,https://congresovisible.uniandes.edu.co/votaciones/11591/
1,522.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=522,https://congresovisible.uniandes.edu.co/votaciones/11694/
2,522.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=522,https://congresovisible.uniandes.edu.co/votaciones/11697/
3,522.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=522,https://congresovisible.uniandes.edu.co/votaciones/11316/
4,522.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=522,https://congresovisible.uniandes.edu.co/votaciones/11317/
0,523.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=523,https://congresovisible.uniandes.edu.co/votaciones/11318/
1,523.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=523,https://congresovisible.uniandes.edu.co/votaciones/11319/
2,523.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=523,https://congresovisible.uniandes.edu.co/votaciones/11320/
3,523.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=523,https://congresovisible.uniandes.edu.co/votaciones/11321/
4,523.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=523,https://congresovisible.uniandes.edu.co/votaciones/11322/
0,524.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=524,https://congresovisible.uniandes.edu.co/votaciones/11590/
1,524.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=524,https://congresovisible.uniandes.edu.co/votaciones/11593/
2,524.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=524,https://congresovisible.uniandes.edu.co/votaciones/11594/
3,524.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=524,https://congresovisible.uniandes.edu.co/votaciones/11595/
4,524.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=524,https://congresovisible.uniandes.edu.co/votaciones/11596/
0,525.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=525,https://congresovisible.uniandes.edu.co/votaciones/11597/
1,525.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=525,https://congresovisible.uniandes.edu.co/votaciones/11598/
2,525.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=525,https://congresovisible.uniandes.edu.co/votaciones/11599/
3,525.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=525,https://congresovisible.uniandes.edu.co/votaciones/11600/
4,525.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=525,https://congresovisible.uniandes.edu.co/votaciones/11601/
0,526.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=526,https://congresovisible.uniandes.edu.co/votaciones/11602/
1,526.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=526,https://congresovisible.uniandes.edu.co/votaciones/11603/
2,526.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=526,https://congresovisible.uniandes.edu.co/votaciones/11954/
3,526.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=526,https://congresovisible.uniandes.edu.co/votaciones/12701/
4,526.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=526,https://congresovisible.uniandes.edu.co/votaciones/12510/
0,527.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=527,https://congresovisible.uniandes.edu.co/votaciones/11613/
1,527.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=527,https://congresovisible.uniandes.edu.co/votaciones/11615/
2,527.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=527,https://congresovisible.uniandes.edu.co/votaciones/11616/
3,527.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=527,https://congresovisible.uniandes.edu.co/votaciones/11618/
4,527.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=527,https://congresovisible.uniandes.edu.co/votaciones/11620/
0,528.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=528,https://congresovisible.uniandes.edu.co/votaciones/11621/
1,528.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=528,https://congresovisible.uniandes.edu.co/votaciones/11622/
2,528.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=528,https://congresovisible.uniandes.edu.co/votaciones/11623/
3,528.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=528,https://congresovisible.uniandes.edu.co/votaciones/11624/
4,528.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=528,https://congresovisible.uniandes.edu.co/votaciones/11625/
0,529.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=529,https://congresovisible.uniandes.edu.co/votaciones/11626/
1,529.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=529,https://congresovisible.uniandes.edu.co/votaciones/11627/
2,529.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=529,https://congresovisible.uniandes.edu.co/votaciones/11628/
3,529.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=529,https://congresovisible.uniandes.edu.co/votaciones/11759/
4,529.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=529,https://congresovisible.uniandes.edu.co/votaciones/11762/
0,530.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=530,https://congresovisible.uniandes.edu.co/votaciones/11763/
1,530.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=530,https://congresovisible.uniandes.edu.co/votaciones/11768/
2,530.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=530,https://congresovisible.uniandes.edu.co/votaciones/11769/
3,530.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=530,https://congresovisible.uniandes.edu.co/votaciones/11770/
4,530.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=530,https://congresovisible.uniandes.edu.co/votaciones/11772/
0,531.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=531,https://congresovisible.uniandes.edu.co/votaciones/11773/
1,531.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=531,https://congresovisible.uniandes.edu.co/votaciones/11774/
2,531.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=531,https://congresovisible.uniandes.edu.co/votaciones/11775/
3,531.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=531,https://congresovisible.uniandes.edu.co/votaciones/11771/
4,531.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=531,https://congresovisible.uniandes.edu.co/votaciones/11725/
0,532.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=532,https://congresovisible.uniandes.edu.co/votaciones/11726/
1,532.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=532,https://congresovisible.uniandes.edu.co/votaciones/11727/
2,532.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=532,https://congresovisible.uniandes.edu.co/votaciones/11728/
3,532.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=532,https://congresovisible.uniandes.edu.co/votaciones/11730/
4,532.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=532,https://congresovisible.uniandes.edu.co/votaciones/11731/
0,533.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=533,https://congresovisible.uniandes.edu.co/votaciones/11733/
1,533.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=533,https://congresovisible.uniandes.edu.co/votaciones/11734/
2,533.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=533,https://congresovisible.uniandes.edu.co/votaciones/11736/
3,533.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=533,https://congresovisible.uniandes.edu.co/votaciones/11739/
4,533.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=533,https://congresovisible.uniandes.edu.co/votaciones/11740/
0,534.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=534,https://congresovisible.uniandes.edu.co/votaciones/11742/
1,534.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=534,https://congresovisible.uniandes.edu.co/votaciones/11745/
2,534.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=534,https://congresovisible.uniandes.edu.co/votaciones/11751/
3,534.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=534,https://congresovisible.uniandes.edu.co/votaciones/11752/
4,534.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=534,https://congresovisible.uniandes.edu.co/votaciones/11754/
0,535.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=535,https://congresovisible.uniandes.edu.co/votaciones/11756/
1,535.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=535,https://congresovisible.uniandes.edu.co/votaciones/11781/
2,535.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=535,https://congresovisible.uniandes.edu.co/votaciones/11543/
3,535.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=535,https://congresovisible.uniandes.edu.co/votaciones/11544/
4,535.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=535,https://congresovisible.uniandes.edu.co/votaciones/11546/
0,536.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=536,https://congresovisible.uniandes.edu.co/votaciones/11547/
1,536.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=536,https://congresovisible.uniandes.edu.co/votaciones/11548/
2,536.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=536,https://congresovisible.uniandes.edu.co/votaciones/11549/
3,536.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=536,https://congresovisible.uniandes.edu.co/votaciones/11550/
4,536.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=536,https://congresovisible.uniandes.edu.co/votaciones/11757/
0,537.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=537,https://congresovisible.uniandes.edu.co/votaciones/11552/
1,537.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=537,https://congresovisible.uniandes.edu.co/votaciones/11555/
2,537.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=537,https://congresovisible.uniandes.edu.co/votaciones/11556/
3,537.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=537,https://congresovisible.uniandes.edu.co/votaciones/11792/
4,537.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=537,https://congresovisible.uniandes.edu.co/votaciones/11796/
0,538.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=538,https://congresovisible.uniandes.edu.co/votaciones/11150/
1,538.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=538,https://congresovisible.uniandes.edu.co/votaciones/11798/
2,538.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=538,https://congresovisible.uniandes.edu.co/votaciones/11675/
3,538.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=538,https://congresovisible.uniandes.edu.co/votaciones/11677/
4,538.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=538,https://congresovisible.uniandes.edu.co/votaciones/11678/
0,539.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=539,https://congresovisible.uniandes.edu.co/votaciones/11679/
1,539.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=539,https://congresovisible.uniandes.edu.co/votaciones/11680/
2,539.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=539,https://congresovisible.uniandes.edu.co/votaciones/11681/
3,539.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=539,https://congresovisible.uniandes.edu.co/votaciones/11682/
4,539.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=539,https://congresovisible.uniandes.edu.co/votaciones/11683/
